s_center,x,y,yaw,curvature,steering,d_delta_ds,segment_length,lateral_offset,speed_85,accel_85,steering_rate_85
36.799039923,-1.091076655,5.278823847,2.936027172,0.003411687,0.003411674,0.001621520,0.101318400,-0.278823847,9.000000000,0.000000000,0.014593682
36.898228710,-1.190265442,5.299487893,2.936381164,0.003576037,0.003576022,0.001622699,0.101310760,-0.299487893,9.000000000,0.000000000,0.014604289
36.997417497,-1.289454229,5.320114445,2.936751784,0.003740497,0.003740480,0.001623930,0.101302785,-0.320114445,9.000000000,0.000000000,0.014615367
37.096606284,-1.388643016,5.340701788,2.937139042,0.003905072,0.003905052,0.001625213,0.101294476,-0.340701788,9.000000000,0.000000000,0.014626914
37.195795071,-1.487831803,5.361248208,2.937542944,0.004069766,0.004069743,0.001626547,0.101285835,-0.361248208,9.000000000,0.000000000,0.014638926
37.294983858,-1.587020590,5.381751988,2.937963499,0.004234584,0.004234558,0.001627933,0.101276866,-0.381751988,9.000000000,0.000000000,0.014651399
37.394172644,-1.686209377,5.402211414,2.938400715,0.004399530,0.004399502,0.001629370,0.101267569,-0.402211414,9.000000000,0.000000000,0.014664330
37.493361431,-1.785398163,5.422624771,2.938854602,0.004564610,0.004564578,0.001630857,0.101257948,-0.422624771,9.000000000,0.000000000,0.014677713
37.592550218,-1.884586950,5.442990342,2.939325168,0.004729827,0.004729792,0.001632394,0.101248003,-0.442990342,9.000000000,0.000000000,0.014691545
37.691739005,-1.983775737,5.463306414,2.939812424,0.004895187,0.004895148,0.001633980,0.101237739,-0.463306414,9.000000000,0.000000000,0.014705821
37.790927792,-2.082964524,5.483571270,2.940316377,0.005060693,0.005060650,0.001869548,0.101227157,-0.483571270,9.000000000,0.000000000,0.016825936
37.890116579,-2.182153311,5.503783195,2.940839436,0.005273715,0.005273666,0.007488448,0.101216162,-0.503783195,9.000000000,0.000000000,0.067396034
37.989305366,-2.281342098,5.523939980,2.941439149,0.006576731,0.006576636,0.018268110,0.101202495,-0.523939980,9.000000000,0.000000000,0.164412992
38.088494152,-2.380530885,5.544028025,2.942225881,0.008971713,0.008971472,0.023919261,0.101183932,-0.544028025,9.000000000,0.000000000,0.215273348
38.187682939,-2.479719671,5.564022342,2.943257389,0.011418066,0.011417570,0.024201896,0.101160443,-0.564022342,9.000000000,0.000000000,0.217817061
38.286871726,-2.578908458,5.583897449,2.944536376,0.013869479,0.013868590,0.024261676,0.101132115,-0.583897449,9.000000000,0.000000000,0.218355087
38.386060513,-2.678097245,5.603627863,2.946063217,0.016326977,0.016325526,0.024332319,0.101099052,-0.603627863,9.000000000,0.000000000,0.218990869
38.485249300,-2.777286032,5.623188102,2.947838357,0.018791554,0.018789343,0.024413454,0.101061379,-0.623188102,9.000000000,0.000000000,0.219721090
38.584438087,-2.876474819,5.642552682,2.949862305,0.021264165,0.021260961,0.024504649,0.101019239,-0.642552682,9.000000000,0.000000000,0.220541840
38.683626874,-2.975663606,5.661696122,2.952135631,0.023745719,0.023741257,0.024605399,0.100972794,-0.661696122,9.000000000,0.000000000,0.221448593
38.782815660,-3.074852393,5.680592938,2.954658967,0.026237073,0.026231056,0.024715131,0.100922224,-0.680592938,9.000000000,0.000000000,0.222436178
38.882004447,-3.174041179,5.699217648,2.957432998,0.028739027,0.028731119,0.024833195,0.100867729,-0.699217648,9.000000000,0.000000000,0.223498752
38.981193234,-3.273229966,5.717544769,2.960458461,0.031252314,0.031242145,0.024958863,0.100809529,-0.717544769,9.000000000,0.000000000,0.224629768
39.080382021,-3.372418753,5.735548819,2.963736139,0.033777591,0.033764754,0.025091326,0.100747863,-0.735548819,9.000000000,0.000000000,0.225821938
39.179570808,-3.471607540,5.753204314,2.967266855,0.036315439,0.036299487,0.025229689,0.100682989,-0.753204314,9.000000000,0.000000000,0.227067202
39.278759595,-3.570796327,5.770485772,2.971051468,0.038866345,0.038846792,0.025372965,0.100615184,-0.770485772,9.000000000,0.000000000,0.228356689
39.377948382,-3.669985114,5.787367710,2.975090864,0.041430700,0.041407019,0.025520076,0.100544747,-0.787367710,9.000000000,0.000000000,0.229680680
39.477137168,-3.769173901,5.803824647,2.979385952,0.044008787,0.043980409,0.025669842,0.100471996,-0.803824647,9.000000000,0.000000000,0.231028575
39.576325955,-3.868362687,5.819831098,2.983937655,0.046600776,0.046567087,0.025820984,0.100397268,-0.819831098,9.000000000,0.000000000,0.232388852
39.675514742,-3.967551474,5.835361581,2.988746900,0.049206708,0.049167051,0.025972115,0.100320921,-0.835361581,9.000000000,0.000000000,0.233749037
39.774703529,-4.066740261,5.850390614,2.993814613,0.051826490,0.051780163,0.026121741,0.100243336,-0.850390614,9.000000000,0.000000000,0.235095671
39.873892316,-4.165929048,5.864892714,2.999141707,0.054459883,0.054406138,0.026268254,0.100164910,-0.864892714,9.000000000,0.000000000,0.236414282
39.973081103,-4.265117835,5.878842399,3.004729074,0.057106494,0.057044537,0.026409929,0.100086063,-0.878842399,9.000000000,0.000000000,0.237689365
40.072269890,-4.364306622,5.892214185,3.010577571,0.059765760,0.059694752,0.025113707,0.100007238,-0.892214185,9.000000000,0.000000000,0.226023364
40.171458676,-4.463495408,5.904982589,3.016673659,0.062149455,0.062069622,0.018056276,0.099929246,-0.904982589,9.000000000,0.000000000,0.162506481
40.270647463,-4.562684195,5.917125023,3.022946152,0.063389561,0.063304861,0.010926687,0.099853846,-0.917125023,9.000000000,-2.048045054,0.098340186
40.369836250,-4.661872982,5.928630462,3.029323365,0.064341155,0.064252589,0.009482666,0.099781571,-0.928630462,8.977248445,-4.438392281,0.085128252
40.469025037,-4.761061769,5.939490780,3.035790806,0.065290474,0.065197937,0.009462502,0.099712585,-0.939490780,8.927779687,-4.418295029,0.084479129
40.568213824,-4.860250556,5.949697845,3.042348298,0.066236916,0.066140303,0.009435847,0.099647055,-0.949697845,8.878295495,-4.400012731,0.083774237
40.667402611,-4.959439343,5.959243528,3.048995622,0.067179855,0.067079064,0.009402437,0.099585149,-0.959243528,8.828773090,-4.383654546,0.083011979
40.766591398,-5.058628130,5.968119700,3.055732520,0.068118639,0.068013571,0.009362008,0.099527038,-0.968119700,8.779187918,-4.369330894,0.082190831
40.865780184,-5.157816916,5.976318232,3.062558687,0.069052594,0.068943154,0.009314304,0.099472896,-0.976318232,8.729513582,-4.357152771,0.081309347
40.964968971,-5.257005703,5.983830993,3.069473777,0.069981023,0.069867117,0.009259073,0.099422896,-0.983830993,8.679721779,-4.347230954,0.080366173
41.064157758,-5.356194490,5.990649855,3.076477395,0.070903203,0.070784744,0.009196068,0.099377216,-0.990649855,8.629782244,-4.339675112,0.079360062
41.163346545,-5.455383277,5.996766688,3.083569099,0.071818392,0.071695296,0.009125053,0.099336034,-0.996766688,8.579662693,-4.334592826,0.078289878
41.262535332,-5.554572064,6.002173362,3.090748398,0.072725824,0.072598013,0.009045802,0.099299529,-1.002173362,8.529328778,-4.332088514,0.077154618
41.361724119,-5.653760851,6.006861748,3.098014750,0.073624713,0.073492114,0.008958097,0.099267883,-1.006861748,8.478744052,-4.332262281,0.075953416
41.460912906,-5.752949638,6.010823717,3.105367562,0.074514252,0.074376799,0.008861737,0.099241280,-1.010823717,8.427869938,-4.335208704,0.074685564
41.560101692,-5.852138424,6.014051139,3.112806186,0.075393616,0.075251250,0.008756530,0.099219904,-1.014051139,8.376665707,-4.341015567,0.073350522
41.659290479,-5.951327211,6.016535885,3.120329921,0.076261960,0.076114631,0.008642302,0.099203941,-1.016535885,8.325088472,-4.349762569,0.071947932
41.758479266,-6.050515998,6.018269824,3.127938008,0.077118427,0.076966089,0.008518898,0.099193579,-1.018269824,8.273093188,-4.361520022,0.070477634
41.857668053,-6.149704785,6.019244829,3.135629632,0.077962139,0.077804759,0.008386176,0.099189005,-1.019244829,8.220632660,-4.376347579,0.068939676
41.956856840,-6.248893572,6.019452768,-3.139781385,0.078792209,0.078629760,0.008244020,0.099190409,-1.019452768,8.167657572,-4.394292994,0.067334334
42.056045627,-6.348082359,6.018885513,-3.131925363,0.079607735,0.079440203,0.008092331,0.099197981,-1.018885513,8.114116512,-4.415390968,0.065662120
42.155234414,-6.447271146,6.017534935,-3.123988599,0.080407806,0.080235185,0.007931036,0.099211913,-1.017534935,8.059956019,-4.439662096,0.063923799
42.254423200,-6.546459932,6.015392903,-3.115972146,0.081191503,0.081013799,0.007707119,0.099232397,-1.015392903,8.005120629,-4.467901987,0.061696420
42.353611987,-6.645648719,6.012451288,-3.107877645,0.081947319,0.081764619,0.006257232,0.099259620,-1.012451288,7.949543071,-4.500000000,0.049742135
42.452800774,-6.744837506,6.008702066,-3.099718868,0.082441827,0.082255809,0.003641834,0.099293663,-1.008702066,7.893155166,-4.500000000,0.028745564
42.551989561,-6.844026293,6.004139610,-3.091521153,0.082675316,0.082487717,0.002193529,0.099334527,-1.004139610,7.836341972,-4.500000000,0.017189245
42.651178348,-6.943215080,5.998760693,-3.083298275,0.082880501,0.082691506,0.001961076,0.099382276,-0.998760693,7.779090227,-4.500000000,0.015255389
42.750367135,-7.042403867,5.992562195,-3.075051943,0.083067691,0.082877416,0.001778948,0.099436979,-0.992562195,7.721386163,-4.500000000,0.013735942
42.849555922,-7.141592654,5.985540992,-3.066783364,0.083236630,0.083045195,0.001594451,0.099498700,-0.985540992,7.663215479,-4.500000000,0.012218618
42.948744708,-7.240781440,5.977693963,-3.058493761,0.083387081,0.083194609,0.001407810,0.099567505,-0.977693963,7.604563312,-4.500000000,0.010705780
43.047933495,-7.339970227,5.969017985,-3.050184374,0.083518826,0.083325442,0.001219258,0.099643457,-0.969017985,7.545414212,-4.500000000,0.009199806
43.147122282,-7.439159014,5.959509937,-3.041856461,0.083631665,0.083437499,0.001029033,0.099726617,-0.959509937,7.485752101,-4.500000000,0.007703089
43.246311069,-7.538347801,5.949166695,-3.033511294,0.083725419,0.083530601,0.000837381,0.099817046,-0.949166695,7.425560246,-4.500000000,0.006218024
43.345499856,-7.637536588,5.937985139,-3.025150161,0.083799930,0.083604593,0.000644551,0.099914803,-0.937985139,7.364821217,-4.500000000,0.004747002
43.444688643,-7.736725375,5.925962145,-3.016774361,0.083855060,0.083659338,0.000450797,0.100019945,-0.925962145,7.303516847,-4.500000000,0.003292405
43.543877430,-7.835914162,5.913094593,-3.008385207,0.083890694,0.083694723,0.000256379,0.100132528,-0.913094593,7.241628189,-4.500000000,0.001856600
43.643066216,-7.935102948,5.899379359,-2.999984022,0.083906736,0.083710653,0.000061557,0.100252605,-0.899379359,7.179135469,-4.500000000,0.000441924
43.742255003,-8.034291735,5.884813321,-2.991572139,0.083903115,0.083707058,-0.000133405,0.100380231,-0.884813321,7.116018032,-4.500000000,-0.000949312
43.841443790,-8.133480522,5.869393358,-2.983150900,0.083879782,0.083683888,-0.000328241,0.100515454,-0.869393358,7.052254289,-4.500000000,-0.002314839
43.940632577,-8.232669309,5.853116348,-2.974721653,0.083836709,0.083641116,-0.000522685,0.100658325,-0.853116348,6.987821654,-4.500000000,-0.003652433
44.039821364,-8.331858096,5.835979167,-2.966285755,0.083773893,0.083578737,-0.000716472,0.100808891,-0.835979167,6.922696479,-4.500000000,-0.004959919
44.139010151,-8.431046883,5.817978695,-2.957844565,0.083691351,0.083496770,-0.000909336,0.100967197,-0.817978695,6.856853982,-4.500000000,-0.006235185
44.238198938,-8.530235670,5.799111808,-2.949399447,0.083589126,0.083395255,-0.001101014,0.101133287,-0.799111808,6.790268165,-4.500000000,-0.007476181
44.337387724,-8.629424456,5.779375385,-2.940951768,0.083467281,0.083274254,-0.001291245,0.101307204,-0.779375385,6.722911733,-4.500000000,-0.008680925
44.436576511,-8.728613243,5.758766304,-2.932502896,0.083325905,0.083133854,-0.001479771,0.101488988,-0.758766304,6.654755993,-4.500000000,-0.009847516
44.535765298,-8.827802030,5.737281443,-2.924054199,0.083165106,0.082974162,-0.005858622,0.101678677,-0.737281443,6.585770755,-4.500000000,-0.038583539
44.634954085,-8.926990817,5.714917679,-2.915650807,0.082127476,0.081943572,-0.026795043,0.101874223,-0.714917679,6.515924212,-4.500000000,-0.174594471
44.734142872,-9.026179604,5.691681031,-2.907511555,0.077675609,0.077519954,-0.047257634,0.102066809,-0.691681031,6.445184275,-4.500000000,-0.304584162
44.833331659,-9.125368391,5.667614082,-2.899851866,0.072432073,0.072305801,-0.050717597,0.102253194,-0.667614082,6.373523284,-4.500000000,-0.323249783
44.932520446,-9.224557178,5.642768555,-2.892710763,0.067258479,0.067157334,-0.049991620,0.102432232,-0.642768555,6.300914244,-4.500000000,-0.314992909
45.031709232,-9.323745964,5.617196174,-2.886083579,0.062153093,0.062073245,-0.049288307,0.102602862,-0.617196174,6.227329301,-4.500000000,-0.306934520
45.130898019,-9.422934751,5.590948661,-2.879965775,0.057113481,0.057051501,-0.048614519,0.102764108,-0.590948661,6.152739590,-4.500000000,-0.299112475
45.230086806,-9.522123538,5.564077740,-2.874352985,0.052136592,0.052089429,-0.047976232,0.102915072,-0.564077740,6.077115064,-4.500000000,-0.291557079
45.329275593,-9.621312325,5.536635135,-2.869241058,0.047218836,0.047183790,-0.047378619,0.103054939,-0.536635135,6.000424306,-4.500000000,-0.284291815
45.428464380,-9.720501112,5.508672569,-2.864626095,0.042356157,0.042330854,-0.046826128,0.103182974,-0.508672569,5.922634329,-4.500000000,-0.277334036
45.527653167,-9.819689899,5.480241765,-2.860504478,0.037544092,0.037526467,-0.223531086,0.103298515,-0.480241765,5.843710348,-4.500000000,-1.306250919
45.626841953,-9.918878686,5.451394447,-2.858768071,-0.003824196,-0.003824177,-0.203126348,0.104875100,-0.451394447,5.763615532,-4.500000000,-1.170742177
45.726030740,-10.019592983,5.422146938,-2.859230575,-0.004759116,-0.004759080,0.983885297,0.111258068,-0.422182338,5.681143204,-0.000000146,5.589593266
45.825219527,-10.126452970,5.391174353,-2.847745663,0.211915488,0.208826069,0.950317151,0.110760963,-0.392657161,5.681143201,0.000000146,5.398887818
45.924408314,-10.232080857,5.357846580,-2.824427511,0.209203708,0.206229413,-0.023746842,0.110246797,-0.362870640,5.681143204,1.090689781,-0.134909208
46.023597101,-10.336423579,5.322252304,-2.801519321,0.206437606,0.203577833,-0.024396662,0.109716097,-0.332874498,5.702269567,1.312714216,-0.139116343
46.122785888,-10.439433162,5.284481314,-2.779028090,0.203608710,0.200863053,-0.025133448,0.109169442,-0.302720459,5.727471516,1.472962585,-0.143951108
46.221974675,-10.541066738,5.244624279,-2.756961403,0.200708258,0.198076484,-0.025961581,0.108607469,-0.272460246,5.755478692,1.605432449,-0.149421324
46.321163461,-10.641286558,5.202772515,-2.735327439,0.197727197,0.195209220,-0.026885560,0.108030872,-0.242145581,5.785694331,1.724163807,-0.155551633
46.420352248,-10.740059991,5.159017764,-2.714134973,0.194656191,0.192252041,-0.027909965,0.107440406,-0.211828190,5.817798959,1.836498095,-0.162374566
46.519541035,-10.837359519,5.113451959,-2.693393370,0.191485632,0.189195424,-0.029039394,0.106836887,-0.181559794,5.851616266,1.946806207,-0.169927387
46.618729822,-10.933162721,5.066167002,-2.673112581,0.188205662,0.186029558,-0.030278389,0.106221201,-0.151392118,5.887053113,2.057918230,-0.178250486
46.717918609,-11.027452244,5.017254536,-2.653303138,0.184806195,0.182744369,-0.031226140,0.105594300,-0.121376885,5.924068151,2.171777387,-0.184985784
46.817107396,-11.120215779,4.966805722,-2.633971463,0.181365613,0.179415378,-0.022769660,0.104957486,-0.091565817,5.962653610,2.280884244,-0.135767593
46.916296183,-11.211445765,4.914910024,-2.615016169,0.179852616,0.177950176,-0.004688890,0.104318199,-0.062009619,6.002668559,2.187368421,-0.028145853
47.015484969,-11.301133446,4.861633325,-2.596229171,0.180352245,0.178434107,0.005018272,0.103683379,-0.032735522,6.040562432,1.863980305,0.030313188
47.114673756,-11.389266565,4.807018342,-2.577500610,0.180930391,0.178993985,0.005363760,0.103053390,-0.003747289,6.072472483,1.506001039,0.032571286
47.213862543,-11.475833756,4.751106604,-2.558826819,0.181497429,0.179542994,0.005288576,0.102428302,0.024952339,6.097976638,1.109656249,0.032249612
47.313051330,-11.560824755,4.693939417,-2.540208792,0.182052892,0.180080690,0.005207845,0.101808186,0.053360619,6.116587242,-0.314467531,0.031854239
47.412240117,-11.644230380,4.635557841,-2.521647525,0.182596311,0.180606626,0.005121436,0.101193112,0.081474811,6.111350812,-0.509183406,0.031298893
47.511428904,-11.726042517,4.576002655,-2.503144019,0.183127212,0.181120348,0.005029222,0.100583152,0.109292172,6.102913816,-0.496154250,0.030692906
47.610617691,-11.806254097,4.515314330,-2.484699282,0.183645117,0.181621403,0.004931079,0.099978379,0.136809960,6.094731128,-0.482750618,0.030053602
47.709806477,-11.884859086,4.453533005,-2.466314320,0.184149548,0.182109333,0.004826893,0.099378869,0.164025435,6.086806903,-0.468968671,0.029380363
47.808995264,-11.961852454,4.390698454,-2.447990146,0.184640023,0.182583679,0.004716552,0.098784695,0.190935854,6.079145263,-0.454804912,0.028672604
47.908184051,-12.037230165,4.326850066,-2.429727771,0.185116059,0.183043982,0.004599955,0.098195935,0.217538475,6.071750291,-0.440256213,0.027929777
48.007372838,-12.110989149,4.262026815,-2.411528207,0.185577173,0.183489781,0.004477008,0.097612666,0.243830558,6.064626028,-0.425319856,0.027151379
48.106561625,-12.183127286,4.196267240,-2.393392465,0.186022883,0.183920618,0.004347627,0.097034967,0.269809359,6.057776461,-0.409993568,0.026336950
48.205750412,-12.253643379,4.129609416,-2.375321555,0.186452710,0.184336036,0.004211737,0.096462918,0.295472138,6.051205518,-0.394275570,0.025486087
48.304939199,-12.322537131,4.062090934,-2.357316483,0.186866175,0.184735581,0.004069277,0.095896601,0.320816152,6.044917061,-0.378164627,0.024598441
48.404127985,-12.389809128,3.993748878,-2.339378250,0.187262805,0.185118801,0.003920196,0.095336097,0.345838661,6.038914875,-0.361660162,0.023673728
48.503316772,-12.455460806,3.924619806,-2.321507852,0.187642131,0.185485250,0.003764458,0.094781492,0.370536922,6.033202660,-0.344762574,0.022711736
48.602505559,-12.519494434,3.854739725,-2.303706279,0.188003691,0.185834490,0.003602041,0.094232869,0.394908193,6.027784014,-0.327474676,0.021712325
48.701694346,-12.581913083,3.784144075,-2.285974510,0.188347031,0.186166088,0.003432940,0.093690316,0.418949733,6.022662398,-0.309810151,0.020675439
48.800883133,-12.642720606,3.712867707,-2.268313516,0.188671704,0.186479619,0.003257167,0.093153921,0.442658801,6.017840970,-0.291858517,0.019601112
48.900071920,-12.701921606,3.640944869,-2.250724256,0.188977275,0.186774671,0.003074751,0.092623772,0.466032653,6.013321412,-0.274496575,0.018489468
48.999260707,-12.759521413,3.568409186,-2.233207675,0.189263321,0.187050839,0.002891059,0.092099960,0.489068550,6.009091827,-0.259365717,0.017372642
49.098449493,-12.815526059,3.495293645,-2.215764656,0.189530450,0.187308718,0.002722710,0.091582580,0.511763748,6.005115273,-0.241296328,0.016350185
49.197638280,-12.869942239,3.421630572,-2.198395877,0.189781399,0.187550954,0.002549202,0.091071733,0.534115516,6.001434192,-0.221391410,0.015298868
49.296827067,-12.922777272,3.347451600,-2.181101989,0.190012842,0.187774341,0.002348680,0.090567514,0.556121155,5.998073638,-0.205225688,0.014087554
49.396015854,-12.974039081,3.272787676,-2.163883809,0.190223413,0.187977566,0.002136714,0.090070019,0.577777976,5.994974045,-0.170845526,0.012809543
49.495204641,-13.023736178,3.197669057,-2.146742172,0.190412777,0.188160311,0.001918808,0.089579344,0.599083292,5.992406669,-0.197815891,0.011498278
49.594393428,-13.071877630,3.122125298,-2.129677894,0.190580622,0.188322279,0.001695154,0.089095587,0.620034412,5.989448827,-0.085791782,0.010153039
49.693582215,-13.118473032,3.046185242,-2.112691760,0.190726658,0.188463193,0.001465971,0.088618847,0.640628649,5.988172502,-0.223148585,0.008778490
49.792771001,-13.163532478,2.969877009,-2.095784527,0.190850622,0.188582803,0.001231507,0.088149225,0.660863313,5.984869219,-0.000000119,0.007370410
49.891959788,-13.207066532,2.893227992,-2.078956922,0.190952278,0.188680884,0.000992039,0.087686823,0.680735716,5.984869217,-0.144924377,0.005937225
49.991148575,-13.249086201,2.816264842,-2.062209636,0.191031418,0.188757239,0.000747875,0.087231745,0.700243169,5.982745493,0.000000000,0.004474347
50.090337362,-13.289602902,2.739013471,-2.045543326,0.191087868,0.188811701,0.000499354,0.086784096,0.719382983,5.982745493,-0.047793676,0.002987507
50.189526149,-13.328628433,2.661499039,-2.028958609,0.191121486,0.188844135,0.000246846,0.086343983,0.738152469,5.982052170,0.000000000,0.001476648
50.288714936,-13.366174947,2.583745951,-2.012456060,0.191132165,0.188854437,-0.000009244,0.085911513,0.756548938,5.982052170,0.000000000,-0.000055300
50.387903723,-13.402254919,2.505777857,-1.996036213,0.191119836,0.188842542,-0.000268483,0.085486797,0.774569702,5.982052170,0.052245346,-0.001606078
50.487092509,-13.436881118,2.427617644,-1.979699553,0.191084467,0.188808420,-0.000530401,0.085069945,0.792212072,5.982798738,0.000000000,-0.003173281
50.586281296,-13.470066577,2.349287440,-1.963446516,0.191026070,0.188752079,-0.000794498,0.084661070,0.809473359,5.982798738,0.154740838,-0.004753320
50.685470083,-13.501824565,2.270808609,-1.947277488,0.190944696,0.188673569,-0.001060241,0.084260285,0.826350875,5.984988036,0.000000000,-0.006345528
50.784658870,-13.532168555,2.192201752,-1.931192800,0.190840443,0.188572982,-0.001327065,0.083867705,0.842841929,5.984988036,0.225985109,-0.007942470
50.883847657,-13.561112197,2.113486712,-1.915192724,0.190713454,0.188450452,-0.001594377,0.083483447,0.858943835,5.988153931,0.120068708,-0.009547372
50.983036444,-13.588669288,2.034682572,-1.899277474,0.190563919,0.188306161,-0.001861550,0.083107628,0.874653902,5.989827627,0.188415251,-0.011150361
51.082225231,-13.614853744,1.955807658,-1.883447200,0.190392076,0.188140335,-0.002127931,0.082740367,0.889969442,5.992441279,0.195635085,-0.012751504
51.181414017,-13.639679570,1.876879547,-1.867701987,0.190198214,0.187953248,-0.002347784,0.082381785,0.904887767,5.995141894,0.221959773,-0.014075296
51.280602804,-13.663160831,1.797915069,-1.852041533,0.189990382,0.187752663,-0.001513575,0.082032010,0.919406187,5.998191161,0.160942452,-0.009078709
51.379791591,-13.685311580,1.718930292,-1.836458136,0.189940372,0.187704395,0.000377781,0.081691356,0.933522066,6.000391827,-0.175918488,0.002266837
51.478980378,-13.706144761,1.639940063,-1.820936829,0.190054467,0.187814515,0.001327682,0.081360092,0.947233981,5.997996335,-0.064978016,0.007963434
51.578169165,-13.725672139,1.560958128,-1.805469327,0.190164672,0.187920876,0.001243067,0.081038267,0.960541724,5.997114873,-0.208112687,0.007454813
51.677357952,-13.743905308,1.481997680,-1.790054519,0.190263639,0.188016387,0.001116240,0.080725923,0.973445135,5.994302013,-0.000000119,0.006691079
51.776546739,-13.760855721,1.403071398,-1.774691561,0.190351775,0.188101443,0.000993288,0.080423100,0.985944059,5.994302011,-0.170616907,0.005954069
51.875735525,-13.776534673,1.324191454,-1.759379552,0.190429506,0.188176455,0.000874494,0.080129839,0.998038338,5.992012476,0.000000000,0.005239978
51.974924312,-13.790953288,1.245369537,-1.744117538,0.190497269,0.188241846,0.000760124,0.079846179,1.009727814,5.992012476,-0.126752269,0.004554675
52.074113099,-13.804122496,1.166616859,-1.728904511,0.190555520,0.188298056,0.000650430,0.079572159,1.021012332,5.990323209,0.000000000,0.003896283
52.173301886,-13.816053024,1.087944177,-1.713739406,0.190604724,0.188345536,0.000545640,0.079307818,1.031891733,5.990323209,-0.086837798,0.003268563
52.272490673,-13.826755379,1.009361803,-1.698621109,0.190645361,0.188384748,0.000445967,0.079053193,1.042365861,5.989173425,0.000000000,0.002670972
52.371679460,-13.836239832,0.930879623,-1.683548447,0.190677915,0.188416160,0.000351595,0.078808323,1.052434558,5.989173425,-0.051125903,0.002105764
52.470868247,-13.844516407,0.852507114,-1.668520199,0.190702882,0.188440251,0.000262688,0.078573244,1.062097667,5.988500649,0.000000000,0.001573107
52.570057033,-13.851594868,0.774253360,-1.653535086,0.190720761,0.188457502,0.000179381,0.078347991,1.071355031,5.988500649,-0.019805685,0.001074223
52.669245820,-13.857484704,0.696127067,-1.638591781,0.190732054,0.188468400,0.000101782,0.078132600,1.080206493,5.988241524,-0.000000119,0.000609496
52.768434607,-13.862195121,0.618136586,-1.623688906,0.190737267,0.188473429,0.000029970,0.077927105,1.088651896,5.988241523,0.000000119,0.000179469
52.867623394,-13.865735028,0.540289924,-1.608825029,0.190736902,0.188473077,-0.000036006,0.077731539,1.096691082,5.988241524,0.007024425,-0.000215614
52.966812181,-13.868113028,0.462594768,-1.593998674,0.190731458,0.188467825,-0.000096130,0.077545934,1.104323895,5.988332705,0.000000000,-0.000575658
53.066000968,-13.869337408,0.385058501,-1.579208314,0.190721432,0.188458150,-0.000150416,0.077370321,1.111550177,5.988332705,0.029345958,-0.000900742
53.165189755,-13.869416130,0.307688220,-1.564452377,0.190707309,0.188444523,-0.000198913,0.077204731,1.118369772,5.988711848,0.000000000,-0.001191231
53.264378541,-13.868356824,0.230490756,-1.549729244,0.190689567,0.188427403,-0.000241700,0.077049193,1.124782521,5.988711848,0.047164398,-0.001447474
53.363567328,-13.866166778,0.153472695,-1.535037256,0.190668670,0.188407239,-0.000278893,0.076903733,1.130788268,5.989318622,0.000000000,-0.001670379
53.462756115,-13.862852932,0.076640393,-1.520374710,0.190645069,0.188384467,-0.000352035,0.076768380,1.136386856,5.989318622,0.068718783,-0.002108449
53.561944902,-13.858421873,0.000000000,-1.505740118,0.190612606,0.188353141,-0.000586858,0.076643156,1.141578127,5.990199364,0.000000000,-0.003515398
53.661133689,-13.852879864,-0.076442524,-1.491132968,0.190551768,0.188294436,-0.000819265,0.076528079,1.146361887,5.990199364,0.160054246,-0.004907561
53.760322476,-13.846232964,-0.152681395,-1.476552720,0.190482562,0.188227654,-0.000881910,0.076423177,1.150737782,5.992243796,0.000000119,-0.005284621
53.859511262,-13.838486897,-0.228710997,-1.461997795,0.190411984,0.188159546,-0.000897910,0.076328480,1.154705424,5.992243797,0.175637390,-0.005380495
53.958700049,-13.829647014,-0.304525859,-1.447466326,0.190340432,0.188090496,-0.000908979,0.076244016,1.158264422,5.994480628,0.000000000,-0.005448855
54.057888836,-13.819718291,-0.380120637,-1.432956411,0.190268275,0.188020861,-0.000915424,0.076169811,1.161414386,5.994480628,0.179300035,-0.005487493
54.157077623,-13.808705320,-0.455490091,-1.418466121,0.190195857,0.187950973,-0.000917583,0.076105892,1.164154926,5.996758499,0.000000119,-0.005502524
54.256266410,-13.796612312,-0.530629069,-1.403993496,0.190123495,0.187881136,-0.000915817,0.076052282,1.166485652,5.996758500,0.179615971,-0.005491936
54.355455197,-13.783443096,-0.605532482,-1.389536553,0.190051471,0.187811624,-0.000910514,0.076009003,1.168406174,5.999035999,0.000000000,-0.005462209
54.454643984,-13.769201115,-0.680195288,-1.375093287,0.189980040,0.187742682,-0.000902082,0.075976076,1.169916101,5.999035999,0.177155705,-0.005411623
54.553832770,-13.753889425,-0.754612466,-1.360661671,0.189909420,0.187674521,-0.000890948,0.075953521,1.171015045,6.001279206,0.000000000,-0.005346828
54.653021557,-13.737510702,-0.828779000,-1.346239664,0.189839797,0.187607320,-0.000877556,0.075941355,1.171702614,6.001279206,0.172561133,-0.005266459
54.752210344,-13.720067237,-0.902689857,-1.331825209,0.189771320,0.187541225,-0.000862363,0.075939593,1.171978419,6.003462431,0.000000000,-0.005177165
54.851399131,-13.701560943,-0.976339968,-1.317416239,0.189704103,0.187476344,-0.000845837,0.075948251,1.171842069,6.003462431,0.166530696,-0.005077950
54.950587918,-13.681993353,-1.049724205,-1.303010680,0.189638224,0.187412752,-0.000828452,0.075967340,1.171293174,6.005568799,0.000000000,-0.004975325
